0.078,0.146319992,-3.43303987,,0.1070477,2.946440688,3.053488388
0.079,0.142884026,-3.43596627,,0.102079224,2.951466053,3.053545277
0.08,0.139445202,-3.438823951,,0.097224821,2.956377541,3.053602363
0.081,0.136003589,-3.441612855,,0.092484881,2.961174761,3.053659642
0.082,0.132559256,-3.444332927,,0.087859782,2.965857327,3.053717109
0.083,0.129112272,-3.446984112,,0.083349894,2.970424867,3.05377476
0.084,0.125662705,-3.449566357,,0.078955578,2.974877013,3.053832591
0.085,0.122210626,-3.452079611,,0.074677185,2.979213411,3.053890596
0.086,0.118756102,-3.454523824,,0.070515059,2.983433712,3.053948771
0.087,0.115299203,-3.456898946,,0.066469531,2.98753758,3.054007112
0.088,0.111839998,-3.45920493,,0.062540926,2.991524687,3.054065613
0.089,0.108378556,-3.46144173,,0.058729557,2.995394712,3.05412427
0.09,0.104914947,-3.463609301,,0.055035731,2.999147348,3.054183078
0.091,0.101449239,-3.4657076,,0.051459741,3.002782292,3.054242033
0.092,0.097981503,-3.467736585,,0.048001874,3.006299255,3.05430113
0.093,0.094511807,-3.469696215,,0.044662408,3.009697956,3.054360364
0.094,0.09104022,-3.471586451,,0.041441608,3.012978122,3.05441973
0.095,0.087566813,-3.473407255,,0.038339734,3.01613949,3.054479224
0.096,0.084091654,-3.475158592,,0.035357032,3.019181809,3.054538841
0.097,0.080614814,-3.476840425,,0.032493741,3.022104835,3.054598576
0.098,0.077136361,-3.478452721,,0.029750091,3.024908333,3.054658424
0.099,0.073656366,-3.479995448,,0.027126301,3.02759208,3.054718381
0.1,0.070174897,-3.481468575,,0.024622581,3.030155861,3.054778442
0.101,0.066692025,-3.482872073,,0.022239131,3.03259947,3.054838601
0.102,0.063207819,-3.484205914,,0.019976142,3.034922713,3.054898855
0.103,0.059722349,-3.48547007,,0.017833795,3.037125403,3.054959198
0.104,0.056235685,-3.486664517,,0.015812261,3.039207364,3.055019625
0.105,0.052747895,-3.487789231,,0.013911702,3.04116843,3.055080132
0.106,0.049259051,-3.488844189,,0.012132271,3.043008444,3.055140714
0.107,0.045769222,-3.48982937,,0.010474108,3.044727258,3.055201366
0.108,0.042278477,-3.490744754,,0.008937348,3.046324735,3.055262083
0.109,0.038786887,-3.491590324,,0.007522113,3.047800748,3.05532286
0.11,0.035294521,-3.492366062,,0.006228516,3.049155177,3.055383693
0.111,0.031801449,-3.493071952,,0.005056661,3.050387916,3.055444576
0.112,0.028307741,-3.493707981,,0.004006641,3.051498864,3.055505505
0.113,0.024813467,-3.494274136,,0.003078541,3.052487934,3.055566475
0.114,0.021318696,-3.494770405,,0.002272434,3.053355046,3.05562748
0.115,0.017823499,-3.495196779,,0.001588386,3.054100131,3.055688517
0.116,0.014327946,-3.495553249,,0.00102645,3.054723129,3.05574958
0.117,0.010832106,-3.495839808,,0.000586673,3.055223991,3.055810663
0.118,0.00733605,-3.49605645,,0.000269088,3.055602676,3.055871764
0.119,0.003839847,-3.496203171,,7.37221E-05,3.055859153,3.055932876
0.12,0.000343567,-3.496279968,,5.90191E-07,3.055993404,3.055993994
0.121,-0.00315272,-3.496286839,,4.96982E-05,3.056005416,3.056055114
0.122,-0.006648944,-3.496223785,,0.000221042,3.055895189,3.056116231
0.123,-0.010145035,-3.496090806,,0.000514609,3.055662731,3.05617734
0.124,-0.013640923,-3.495887905,,0.000930374,3.055308062,3.056238436
0.125,-0.017136538,-3.495615087,,0.001468305,3.054831209,3.056299514
0.126,-0.02063181,-3.495272356,,0.002128358,3.054232211,3.056360569
0.127,-0.02412667,-3.49485972,,0.002910481,3.053511116,3.056421597
0.128,-0.027621047,-3.494377187,,0.003814611,3.052667981,3.056482592
0.129,-0.031114872,-3.493824766,,0.004840676,3.051702873,3.05654355
0.13,-0.034608074,-3.493202468,,0.005988594,3.050615871,3.056604465
0.131,-0.038100584,-3.492510307,,0.007258273,3.049407061,3.056665333
0.132,-0.041592333,-3.491748295,,0.008649611,3.048076539,3.05672615
0.133,-0.045083249,-3.490916448,,0.010162497,3.046624412,3.056786909
0.134,-0.048573264,-3.490014783,,0.01179681,3.045050797,3.056847607
0.135,-0.052062307,-3.489043318,,0.013552419,3.043355819,3.056908238
0.136,-0.055550309,-3.488002072,,0.015429184,3.041539614,3.056968798
0.137,-0.0590372,-3.486891066,,0.017426955,3.039602326,3.057029281
0.138,-0.062522911,-3.485710322,,0.019545572,3.037544112,3.057089684
0.139,-0.066007371,-3.484459864,,0.021784865,3.035365135,3.05715
0.14,-0.06949051,-3.483139716,,0.024144655,3.033065571,3.057210226
0.141,-0.07297226,-3.481749906,,0.026624754,3.030645602,3.057270356
0.142,-0.076452551,-3.480290461,,0.029224963,3.028105423,3.057330385
0.143,-0.079931312,-3.47876141,,0.031945073,3.025445237,3.05739031
0.144,-0.083408475,-3.477162784,,0.034784868,3.022665256,3.057450124
0.145,-0.08688397,-3.475494614,,0.037744121,3.019765703,3.057509824
0.146,-0.090357726,-3.473756935,,0.040822594,3.01674681,3.057569404
0.147,-0.093829676,-3.47194978,,0.044020041,3.013608819,3.05762886
0.148,-0.097299749,-3.470073187,,0.047336206,3.01035198,3.057688186
0.149,-0.100767877,-3.468127192,,0.050770825,3.006976554,3.057747379
0.15,-0.104233988,-3.466111834,,0.054323622,3.003482812,3.057806433
0.151,-0.107698016,-3.464027154,,0.057994313,2.999871031,3.057865344
0.152,-0.111159889,-3.461873194,,0.061782604,2.996141503,3.057924107
0.153,-0.114619539,-3.459649996,,0.065688193,2.992294524,3.057982717
0.154,-0.118076896,-3.457357605,,0.069710767,2.988330403,3.05804117
0.155,-0.121531892,-3.454996068,,0.073850004,2.984249457,3.058099461
0.156,-0.124984458,-3.45256543,,0.078105574,2.980052012,3.058157585
0.157,-0.128434524,-3.45006574,,0.082477134,2.975738403,3.058215538
0.158,-0.131882021,-3.44749705,,0.086964337,2.971308977,3.058273314
0.159,-0.13532688,-3.44485941,,0.091566822,2.966764088,3.05833091
0.16,-0.138769033,-3.442152872,,0.096284223,2.962104099,3.058388321
0.161,-0.14220841,-3.439377491,,0.10111616,2.957329382,3.058445542
0.162,-0.145644944,-3.436533323,,0.106062248,2.95244032,3.058502569
0.163,-0.149078564,-3.433620424,,0.111122092,2.947437304,3.058559396
0.164,-0.152509203,-3.430638853,,0.116295285,2.942320735,3.05861602
0.165,-0.155936792,-3.427588669,,0.121581415,2.937091021,3.058672436
0.166,-0.159361262,-3.424469933,,0.126980059,2.931748581,3.058728639
0.167,-0.162782544,-3.421282708,,0.132490784,2.926293842,3.058784626
0.168,-0.166200571,-3.418027057,,0.13811315,2.920727241,3.05884039
0.169,-0.169615274,-3.414703046,,0.143846707,2.915049222,3.058895929
0.17,-0.173026585,-3.41131074,,0.149690996,2.909260241,3.058951237
0.171,-0.176434435,-3.407850208,,0.15564555,2.903360761,3.059006311
0.172,-0.179838757,-3.40432152,,0.161709892,2.897351252,3.059061145
0.173,-0.183239482,-3.400724744,,0.167883538,2.891232197,3.059115735
0.174,-0.186636542,-3.397059955,,0.174165993,2.885004084,3.059170078
0.175,-0.190029869,-3.393327224,,0.180556755,2.878667412,3.059224168
0.176,-0.193419395,-3.389526627,,0.187055313,2.872222688,3.059278001
0.177,-0.196805054,-3.385658239,,0.193661146,2.865670427,3.059331573
0.178,-0.200186776,-3.381722138,,0.200373726,2.859011154,3.05938488
0.179,-0.203564494,-3.377718402,,0.207192517,2.852245401,3.059437918
0.18,-0.206938141,-3.373647112,,0.214116972,2.84537371,3.059490681
0.181,-0.21030765,-3.369508349,,0.221146538,2.838396629,3.059543167
0.182,-0.213672952,-3.365302196,,0.228280652,2.831314718,3.05959537
0.183,-0.217033981,-3.361028737,,0.235518744,2.824128543,3.059647287
0.184,-0.220390669,-3.356688058,,0.242860234,2.816838679,3.059698914
0.185,-0.223742949,-3.352280244,,0.250304536,2.809445709,3.059750245
0.186,-0.227090754,-3.347805385,,0.257851054,2.801950225,3.059801278
0.187,-0.230434018,-3.34326357,,0.265499183,2.794352825,3.059852008
0.188,-0.233772673,-3.33865489,,0.273248313,2.786654119,3.059902431
0.189,-0.237106652,-3.333979437,,0.281097823,2.778854721,3.059952544
0.19,-0.24043589,-3.329237303,,0.289047085,2.770955256,3.060002341
0.191,-0.243760318,-3.324428586,,0.297095464,2.762956355,3.060051819
0.192,-0.247079872,-3.319553379,,0.305242315,2.75485866,3.060100974
0.193,-0.250394483,-3.314611782,,0.313486986,2.746662816,3.060149803
0.194,-0.253704087,-3.309603892,,0.321828819,2.738369481,3.0601983
0.195,-0.257008617,-3.30452981,,0.330267146,2.729979317,3.060246463
0.196,-0.260308007,-3.299389638,,0.338801292,2.721492996,3.060294288
0.197,-0.26360219,-3.294183478,,0.347430573,2.712911197,3.06034177
0.198,-0.266891102,-3.288911434,,0.3561543,2.704234606,3.060388906
0.199,-0.270174675,-3.283573612,,0.364971776,2.695463917,3.060435692
0.2,-0.273452845,-3.278170119,,0.373882293,2.686599832,3.060482125
